Data,Valor
25/05/2012,261.64
28/05/2012,259.94
29/05/2012,259.34
30/05/2012,254.22
31/05/2012,250.98
01/06/2012,244.78
04/06/2012,245.77
05/06/2012,247.55
06/06/2012,250.50
08/06/2012,244.77
11/06/2012,246.50
12/06/2012,248.68
13/06/2012,253.18
14/06/2012,252.17
15/06/2012,255.01
18/06/2012,253.05
19/06/2012,253.02
20/06/2012,254.84
21/06/2012,254.84
22/06/2012,254.56
25/06/2012,253.92
26/06/2012,257.53
27/06/2012,258.43
28/06/2012,258.13
29/06/2012,261.66
02/07/2012,261.90
03/07/2012,262.51
04/07/2012,265.42
05/07/2012,265.75
06/07/2012,265.59
09/07/2012,266.03
10/07/2012,266.88
11/07/2012,268.50
12/07/2012,270.05
13/07/2012,268.50
16/07/2012,270.21
17/07/2012,274.25
18/07/2012,276.28
19/07/2012,282.01
20/07/2012,283.74
23/07/2012,284.99
24/07/2012,283.91
25/07/2012,284.74
26/07/2012,285.45
27/07/2012,288.23
30/07/2012,289.37
31/07/2012,290.01
01/08/2012,292.23
02/08/2012,287.34
03/08/2012,284.74
06/08/2012,283.38
07/08/2012,284.74
08/08/2012,279.24
09/08/2012,278.65
10/08/2012,275.95
13/08/2012,275.50
14/08/2012,269.48
15/08/2012,268.45
16/08/2012,267.59
17/08/2012,267.76
20/08/2012,271.21
21/08/2012,273.15
22/08/2012,272.92
23/08/2012,272.35
24/08/2012,272.08
27/08/2012,272.83
28/08/2012,276.75
29/08/2012,278.89
30/08/2012,280.20
31/08/2012,281.74
03/09/2012,285.54
04/09/2012,283.49
05/09/2012,283.83
06/09/2012,284.19
10/09/2012,285.74
11/09/2012,287.01
12/09/2012,287.55
13/09/2012,290.51
14/09/2012,289.36
17/09/2012,291.28
18/09/2012,290.62
19/09/2012,290.43
20/09/2012,285.60
21/09/2012,288.28
24/09/2012,286.28
25/09/2012,288.29
26/09/2012,288.24
27/09/2012,287.86
28/09/2012,288.74
01/10/2012,289.96
02/10/2012,289.11
03/10/2012,290.01
04/10/2012,289.04
05/10/2012,284.64
08/10/2012,285.13
09/10/2012,284.63
10/10/2012,284.92
11/10/2012,283.44
15/10/2012,283.97
16/10/2012,283.96
17/10/2012,284.41
18/10/2012,283.58
19/10/2012,283.29
22/10/2012,284.64
23/10/2012,283.16
24/10/2012,282.90
25/10/2012,278.75
26/10/2012,279.05
29/10/2012,276.83
30/10/2012,275.53
31/10/2012,274.33
01/11/2012,277.08
05/11/2012,274.08
06/11/2012,270.98
07/11/2012,270.85
08/11/2012,270.75
09/11/2012,270.75
12/11/2012,269.95
13/11/2012,269.21
14/11/2012,267.36
16/11/2012,266.90
19/11/2012,267.26
20/11/2012,267.30
21/11/2012,266.66
22/11/2012,266.94
23/11/2012,262.54
26/11/2012,257.32
27/11/2012,257.14
28/11/2012,257.27
29/11/2012,256.34
30/11/2012,256.11
03/12/2012,257.21
04/12/2012,257.41
05/12/2012,258.66
06/12/2012,258.02
07/12/2012,258.55
10/12/2012,257.37
11/12/2012,255.21
12/12/2012,257.27
13/12/2012,256.77
14/12/2012,254.27
17/12/2012,256.41
18/12/2012,255.61
19/12/2012,255.60
20/12/2012,256.07
21/12/2012,254.27
26/12/2012,256.43
27/12/2012,257.60
28/12/2012,256.27
02/01/2013,257.37
03/01/2013,259.10
04/01/2013,259.56
07/01/2013,258.46
08/01/2013,257.47
09/01/2013,261.22
10/01/2013,261.26
11/01/2013,262.87
14/01/2013,266.56
15/01/2013,266.96
16/01/2013,268.91
17/01/2013,271.37
18/01/2013,272.38
21/01/2013,274.24
22/01/2013,272.74
23/01/2013,275.56
24/01/2013,272.15
25/01/2013,272.05
28/01/2013,273.94
29/01/2013,273.60
30/01/2013,272.20
31/01/2013,268.75
01/02/2013,267.55
04/02/2013,266.25
05/02/2013,268.96
06/02/2013,267.58
07/02/2013,268.00
08/02/2013,268.75
13/02/2013,264.75
14/02/2013,268.74
15/02/2013,268.08
18/02/2013,266.25
19/02/2013,268.08
20/02/2013,263.75
21/02/2013,261.31
22/02/2013,260.91
25/02/2013,262.11
26/02/2013,260.50
27/02/2013,260.07
28/02/2013,258.03
01/03/2013,251.92
04/03/2013,249.58
05/03/2013,249.66
06/03/2013,251.16
07/03/2013,250.85
08/03/2013,252.87
11/03/2013,254.03
12/03/2013,253.85
13/03/2013,254.45
14/03/2013,254.54
15/03/2013,255.58
18/03/2013,254.84
19/03/2013,254.13
20/03/2013,253.69
21/03/2013,255.54
22/03/2013,254.84
25/03/2013,254.88
26/03/2013,254.59
27/03/2013,251.13
28/03/2013,251.76
01/04/2013,250.56
02/04/2013,249.04
03/04/2013,250.86
04/04/2013,250.58
05/04/2013,250.76
08/04/2013,249.58
09/04/2013,249.58
10/04/2013,249.76
11/04/2013,250.49
12/04/2013,248.68
15/04/2013,249.95
16/04/2013,251.35
17/04/2013,251.58
18/04/2013,251.18
19/04/2013,252.96
22/04/2013,252.06
23/04/2013,250.54
24/04/2013,250.40
25/04/2013,249.47
26/04/2013,248.99
29/04/2013,249.01
30/04/2013,249.66
02/05/2013,249.06
03/05/2013,247.60
06/05/2013,249.10
07/05/2013,251.39
08/05/2013,250.86
09/05/2013,250.68
10/05/2013,250.18
13/05/2013,251.85
14/05/2013,251.21
15/05/2013,252.54
16/05/2013,253.20
17/05/2013,251.39
20/05/2013,252.15
21/05/2013,252.76
22/05/2013,252.16
23/05/2013,251.86
24/05/2013,250.89
27/05/2013,250.71
28/05/2013,251.16
29/05/2013,249.13
31/05/2013,248.66
03/06/2013,248.49
04/06/2013,249.66
05/06/2013,248.86
06/06/2013,249.22
07/06/2013,248.10
10/06/2013,249.87
11/06/2013,248.26
12/06/2013,245.27
13/06/2013,243.97
14/06/2013,243.66
17/06/2013,243.60
18/06/2013,242.60
19/06/2013,242.23
20/06/2013,242.77
21/06/2013,243.14
24/06/2013,243.02
25/06/2013,242.70
26/06/2013,242.77
27/06/2013,241.44
28/06/2013,242.10
01/07/2013,241.77
02/07/2013,241.66
03/07/2013,243.05
04/07/2013,242.90
05/07/2013,243.38
08/07/2013,244.17
09/07/2013,242.10
10/07/2013,244.85
11/07/2013,243.60
12/07/2013,245.32
15/07/2013,245.49
16/07/2013,248.66
17/07/2013,252.06
18/07/2013,256.12
19/07/2013,256.30
22/07/2013,255.75
23/07/2013,255.60
24/07/2013,252.60
25/07/2013,253.30
26/07/2013,254.15
29/07/2013,254.27
30/07/2013,254.40
31/07/2013,253.40
01/08/2013,254.21
02/08/2013,254.35
05/08/2013,254.03
06/08/2013,253.42
07/08/2013,252.99
08/08/2013,253.98
09/08/2013,254.66
12/08/2013,254.45
13/08/2013,253.68
14/08/2013,254.39
15/08/2013,254.26
16/08/2013,253.85
19/08/2013,256.59
20/08/2013,256.75
21/08/2013,255.25
22/08/2013,258.25
23/08/2013,251.25
26/08/2013,250.92
27/08/2013,250.64
28/08/2013,249.94
29/08/2013,247.03
30/08/2013,245.98
02/09/2013,245.03
03/09/2013,247.63
04/09/2013,246.13
05/09/2013,244.56
06/09/2013,240.54
09/09/2013,240.58
10/09/2013,238.32
11/09/2013,238.02
12/09/2013,236.10
13/09/2013,237.28
16/09/2013,237.37
17/09/2013,234.87
18/09/2013,234.48
19/09/2013,233.86
20/09/2013,231.86
23/09/2013,231.77
24/09/2013,231.61
25/09/2013,232.00
26/09/2013,230.39
27/09/2013,225.08
30/09/2013,223.60
01/10/2013,221.89
02/10/2013,221.42
03/10/2013,218.97
04/10/2013,216.70
07/10/2013,219.02
08/10/2013,218.51
09/10/2013,216.99
10/10/2013,216.43
11/10/2013,214.29
14/10/2013,212.38
15/10/2013,209.59
16/10/2013,209.46
17/10/2013,204.62
18/10/2013,201.18
21/10/2013,198.89
22/10/2013,193.45
23/10/2013,193.81
24/10/2013,193.81
25/10/2013,193.36
28/10/2013,186.73
29/10/2013,184.52
30/10/2013,187.63
31/10/2013,186.63
01/11/2013,189.59
04/11/2013,188.66
05/11/2013,189.48
06/11/2013,188.99
07/11/2013,190.27
08/11/2013,193.67
11/11/2013,193.51
12/11/2013,193.81
13/11/2013,194.81
14/11/2013,195.89
18/11/2013,197.04
19/11/2013,201.01
20/11/2013,202.03
21/11/2013,204.43
22/11/2013,205.30
25/11/2013,205.40
26/11/2013,206.31
27/11/2013,209.92
28/11/2013,211.89
29/11/2013,214.54
02/12/2013,215.51
03/12/2013,219.80
04/12/2013,224.33
05/12/2013,228.06
06/12/2013,228.28
09/12/2013,229.18
10/12/2013,229.45
11/12/2013,227.89
12/12/2013,225.79
13/12/2013,228.28
16/12/2013,229.34
17/12/2013,226.33
18/12/2013,219.79
19/12/2013,217.79
20/12/2013,218.49
23/12/2013,217.13
26/12/2013,216.51
27/12/2013,219.93
30/12/2013,217.29
02/01/2014,214.80
03/01/2014,221.07
06/01/2014,219.46
07/01/2014,224.60
08/01/2014,225.03
09/01/2014,225.48
10/01/2014,227.23
13/01/2014,228.34
14/01/2014,228.70
15/01/2014,228.06
16/01/2014,229.79
17/01/2014,229.14
20/01/2014,229.36
21/01/2014,228.79
22/01/2014,228.52
23/01/2014,226.89
24/01/2014,226.40
27/01/2014,226.51
28/01/2014,226.89
29/01/2014,228.55
30/01/2014,231.87
31/01/2014,234.48
03/02/2014,237.51
04/02/2014,241.87
05/02/2014,239.78
06/02/2014,240.15
07/02/2014,236.29
10/02/2014,233.29
11/02/2014,236.06
12/02/2014,236.70
13/02/2014,235.59
14/02/2014,234.89
17/02/2014,235.89
18/02/2014,239.78
19/02/2014,243.78
20/02/2014,248.58
21/02/2014,249.48
24/02/2014,254.90
25/02/2014,253.90
26/02/2014,256.27
27/02/2014,257.34
28/02/2014,257.60
05/03/2014,257.87
06/03/2014,262.09
07/03/2014,263.03
10/03/2014,267.01
11/03/2014,274.75
12/03/2014,278.00
13/03/2014,276.75
14/03/2014,277.55
17/03/2014,274.25
18/03/2014,271.64
19/03/2014,260.76
20/03/2014,254.37
21/03/2014,250.78
24/03/2014,252.77
25/03/2014,253.49
26/03/2014,255.40
27/03/2014,257.47
28/03/2014,256.66
31/03/2014,257.07
01/04/2014,252.44
02/04/2014,247.95
03/04/2014,249.52
04/04/2014,256.66
07/04/2014,257.43
08/04/2014,261.01
09/04/2014,259.77
10/04/2014,258.10
11/04/2014,260.10
14/04/2014,257.20
15/04/2014,253.33
16/04/2014,249.78
17/04/2014,254.07
22/04/2014,260.32
23/04/2014,264.26
24/04/2014,261.11
25/04/2014,261.34
28/04/2014,257.15
29/04/2014,256.82
30/04/2014,257.05
02/05/2014,258.00
05/05/2014,256.17
06/05/2014,254.16
07/05/2014,257.57
08/05/2014,253.61
09/05/2014,249.12
12/05/2014,249.03
13/05/2014,248.23
14/05/2014,249.84
15/05/2014,249.33
16/05/2014,247.24
19/05/2014,244.15
20/05/2014,244.83
21/05/2014,242.92
22/05/2014,239.11
23/05/2014,239.24
26/05/2014,239.10
27/05/2014,238.44
28/05/2014,234.74
29/05/2014,234.33
30/05/2014,233.02
02/06/2014,233.84
03/06/2014,232.49
04/06/2014,232.24
05/06/2014,232.41
06/06/2014,234.30
09/06/2014,229.47
10/06/2014,228.85
11/06/2014,232.74
12/06/2014,230.18
13/06/2014,235.44
16/06/2014,235.38
17/06/2014,234.54
18/06/2014,236.04
20/06/2014,237.24
23/06/2014,238.99
24/06/2014,239.13
25/06/2014,239.73
26/06/2014,240.43
27/06/2014,242.24
30/06/2014,237.14
01/07/2014,237.94
